frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"3273","1758134694.025484000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1532433","133237559","23"
"3274","1758134694.025484000","18.8.23.13","10.3.7.50",,,"36412","36412","13709","1532433","23"
"3275","1758134694.042132000","10.3.7.50","18.8.23.13",,,"36412","36412","13709","1532433","23"
"3276","1758134694.042132000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1532433","133237559","23"
"3277","1758134694.043296000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1520400","124119811","23"
"3278","1758134694.443165000","18.8.23.13","10.3.7.50",,,"36412","36412","13716","1520400","23"
"3279","1758134694.443187000","10.3.7.50","18.8.23.13",,,"36412","36412","13716","1520400","23"
"3280","1758134694.443187000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1520400","124119811","23"
"3281","1758134694.570470000","10.3.7.50","18.8.23.13",,,"36412","36412","13715","5135","13"
"3282","1758134694.570470000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","5135","379044528","13"
"3283","1758134694.570473000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","5135","379044528","11"
"3284","1758134694.570473000","18.8.23.13","10.3.7.50",,,"36412","36412","13715","5135","11"
"3285","1758134694.570474000","10.3.7.50","18.8.23.13",,,"36412","36412","13717",,"12"
"3286","1758134694.570474000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","68113",,"12"
"3287","1758134695.087265000","10.3.7.50","18.8.23.13",,,"36412","36412","13717","68113","9"
"3288","1758134695.087266000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","68113","129456557","9"
"3289","1758134695.087268000","10.3.7.17","18.8.23.13",,,"36412","36412","24529","1522957","18"
"3290","1758134695.087268000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::c","40699","36412","1522957","146266961","18"
"3291","1758134695.087269000",,,"2600:300:300a:2::c","2600:300:20e2:a315::1:db85","36412","40699","1522957","146266961","23"
"3292","1758134695.087270000","18.8.23.13","10.3.7.17",,,"36412","36412","24529","1522957","23"
"3293","1758134695.087270000","10.3.7.17","18.8.23.13",,,"36412","36412","24529","1522957","23"
"3294","1758134695.087271000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::c","40699","36412","1522957","146266961","23"
"3295","1758134696.031555000","10.3.7.8","18.8.23.13",,,"36412","36412","6074","20238","18"
"3296","1758134696.031556000","7.193.167.162","10.165.94.130",,,"41712","36412","20238","2179519930","18"
"3297","1758134696.031556000","10.165.94.130","7.193.167.162",,,"36412","41712","20238","2179519930","23"
"3298","1758134696.031576000","18.8.23.13","10.3.7.8",,,"36412","36412","6074","20238","23"
"3299","1758134696.031576000","10.3.7.8","18.8.23.13",,,"36412","36412","6074","20238","23"
"3300","1758134696.609576000","7.193.167.162","10.165.94.130",,,"41712","36412","20238","2179519930","23"
"3301","1758134696.609584000","10.3.7.39","18.8.23.13",,,"36412","36412","25132","1519120","18"
"3302","1758134696.609585000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::6","58408","36412","1519120","168580831","18"
"3303","1758134696.609587000",,,"2600:300:300c:704::6","2600:300:20e2:a315::1:db85","36412","58408","1519120","168580831","23"
"3304","1758134696.609588000","18.8.23.13","10.3.7.39",,,"36412","36412","25132","1519120","23"
"3305","1758134696.609589000","10.3.7.39","18.8.23.13",,,"36412","36412","25132","1519120","23"
"3306","1758134696.609589000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::6","58408","36412","1519120","168580831","23"
"3307","1758134697.860875000","10.3.7.50","18.8.23.13",,,"36412","36412","13718",,"12"
"3308","1758134697.860875000","7.193.167.162","10.165.94.130",,,"41712","36412","1514770",,"12"
"3309","1758134697.860876000","10.165.94.130","7.193.167.162",,,"36412","41712","63251","2179875777","23"
"3310","1758134697.860876000","18.8.23.13","10.3.7.50",,,"36412","36412","13711","63251","23"
"3311","1758134697.860877000","10.165.94.130","7.193.167.162",,,"36412","41712","1514770","2180020985","11"
"3312","1758134697.860878000","10.165.94.130","7.193.167.162",,,"36412","41712","1514770","2180020985","23"
"3313","1758134697.860878000","18.8.23.13","10.3.7.50",,,"36412","36412","13718","1514770","11"
"3314","1758134697.860879000","18.8.23.13","10.3.7.50",,,"36412","36412","13718","1514770","23"
"3315","1758134697.860879000","10.3.7.50","18.8.23.13",,,"36412","36412","13711","63251","23"
"3316","1758134697.860880000","10.3.7.50","18.8.23.13",,,"36412","36412","13718","1514770","23"
"3317","1758134698.602571000","7.193.167.162","10.165.94.130",,,"41712","36412","63251","2179875777","23"
"3318","1758134698.602578000","7.193.167.162","10.165.94.130",,,"41712","36412","1514770","2180020985","23"
"3319","1758134699.488899000","10.3.7.62","18.8.23.13",,,"36412","36412","2108","15374","3"
"3320","1758134699.488920000","7.193.167.162","10.165.92.130",,,"52371","36412","1392656","1104559954","3"
"3321","1758134699.488923000","10.165.92.130","7.193.167.162",,,"36412","52371","1392656","1104559954","3"
"3322","1758134699.488925000","18.8.23.13","10.3.7.62",,,"36412","36412","2108","1392656","3"
"3323","1758134699.998225000","10.3.7.34","18.8.23.13",,,"36412","36412","3469",,"12"
"3324","1758134699.998225000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","54289",,"12"
"3325","1758134699.998226000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","30226","5499766","23"
"3326","1758134699.998226000","18.8.23.13","10.3.7.34",,,"36412","36412","3462","30226","23"
"3327","1758134699.998227000","10.3.7.34","18.8.23.13",,,"36412","36412","3462","30226","23"
"3328","1758134699.998227000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","30226","5499766","23"
"3329","1758134699.998228000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","54289","5685445","11"
"3330","1758134699.998228000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","54289","5685445","23"
"3331","1758134700.354648000","18.8.23.13","10.3.7.34",,,"36412","36412","3469","54289","11"
"3332","1758134700.354648000","18.8.23.13","10.3.7.34",,,"36412","36412","3469","54289","23"
"3333","1758134700.354649000","10.3.7.34","18.8.23.13",,,"36412","36412","3469","54289","23"
"3334","1758134700.354649000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","54289","5685445","23"
"3335","1758134700.354674000","10.3.7.41","18.8.23.13",,,"36412","36412","1641","31246","3"
"3336","1758134700.354674000","7.193.167.162","10.165.92.130",,,"52371","36412","1532173","1104824460","3"
"3337","1758134700.354675000","10.165.92.130","7.193.167.162",,,"36412","52371","1532173","1104824460","3"
"3338","1758134700.354676000","18.8.23.13","10.3.7.41",,,"36412","36412","1641","1532173","3"
"3339","1758134700.934747000","10.3.7.45","18.8.23.13",,,"36412","36412","17110",,"12"
"3340","1758134700.934747000","7.193.167.162","10.168.78.130",,,"37163","36412","43026",,"12"
"3341","1758134701.747429000","10.3.7.45","18.8.23.13",,,"36412","36412","17110","43026","9"
"3342","1758134701.747435000","7.193.167.162","10.168.78.130",,,"37163","36412","43026","1102021511","9"
"3343","1758134701.747459000","10.3.7.41","18.8.23.13",,,"36412","36412","1642",,"12"
"3344","1758134701.747460000","7.193.167.162","10.165.92.130",,,"52371","36412","12046",,"12"
"3345","1758134701.747460000","10.165.92.130","7.193.167.162",,,"36412","52371","1532173","1104824460","23"
"3346","1758134701.747461000","18.8.23.13","10.3.7.41",,,"36412","36412","1641","1532173","23"
"3347","1758134701.747461000","10.165.92.130","7.193.167.162",,,"36412","52371","12046","1104964818","11"
"3348","1758134701.747462000","10.165.92.130","7.193.167.162",,,"36412","52371","12046","1104964818","23"
"3349","1758134701.825178000","18.8.23.13","10.3.7.41",,,"36412","36412","1642","12046","11"
"3350","1758134701.825181000","18.8.23.13","10.3.7.41",,,"36412","36412","1642","12046","23"
"3351","1758134701.825182000","10.3.7.41","18.8.23.13",,,"36412","36412","1641","1532173","23"
"3352","1758134701.825182000","7.193.167.162","10.165.92.130",,,"52371","36412","1532173","1104824460","23"
"3353","1758134701.825183000","10.3.7.41","18.8.23.13",,,"36412","36412","1642","12046","23"
"3354","1758134701.825184000","7.193.167.162","10.165.92.130",,,"52371","36412","12046","1104964818","23"
"3355","1758134701.825200000","10.3.7.2","18.8.23.13",,,"36412","36412","4025",,"12"
"3356","1758134701.825201000","7.193.167.162","10.168.71.2",,,"44844","36412","1533197",,"12"
"3357","1758134701.825201000","10.168.71.2","7.193.167.162",,,"36412","44844","1533197","2174600357","9"
"3358","1758134702.545264000","18.8.23.13","10.3.7.2",,,"36412","36412","4025","1533197","9"
"3359","1758134702.545270000","10.3.7.2","18.8.23.13",,,"36412","36412","4025","1533197","9"
"3360","1758134702.545271000","7.193.167.162","10.168.71.2",,,"44844","36412","1533197","2174600357","9"
"3361","1758134702.545275000","10.3.7.34","18.8.23.13",,,"36412","36412","3444","1040","18"
"3362","1758134702.545275000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:22","52498","36412","1040","5770211","18"
"3363","1758134702.545276000",,,"2001:4888:2010:92:106:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","52498","1040","5770211","23"
"3364","1758134702.545276000","18.8.23.13","10.3.7.34",,,"36412","36412","3444","1040","23"
"3365","1758134703.005974000","10.3.7.34","18.8.23.13",,,"36412","36412","3444","1040","23"
"3366","1758134703.005980000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:22","52498","36412","1040","5770211","23"
"3367","1758134703.005984000","10.3.7.50","18.8.23.13",,,"36412","36412","13715","5135","13"
"3368","1758134703.005985000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","5135","379044528","13"
"3369","1758134703.005990000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","5135","379044528","11"
"3370","1758134703.005990000","18.8.23.13","10.3.7.50",,,"36412","36412","13715","5135","11"
"3371","1758134704.403941000","10.3.7.34","18.8.23.13",,,"36412","36412","3470",,"12"
"3372","1758134704.403942000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","44050",,"12"
"3373","1758134704.403942000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","44050","6400314","11"
"3374","1758134704.403943000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","44050","6400314","23"
"3375","1758134704.523534000","18.8.23.13","10.3.7.34",,,"36412","36412","3470","44050","11"
"3376","1758134704.523537000","18.8.23.13","10.3.7.34",,,"36412","36412","3470","44050","23"
"3377","1758134704.523538000","10.3.7.34","18.8.23.13",,,"36412","36412","3470","44050","23"
"3378","1758134704.523538000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","44050","6400314","23"
"3379","1758134705.271599000","10.3.7.2","18.8.23.13",,,"36412","36412","4026",,"12"
"3380","1758134705.271600000","7.193.167.162","10.165.92.130",,,"52371","36412","27150",,"12"
"3381","1758134705.271600000","10.165.92.130","7.193.167.162",,,"36412","52371","67603","1104718379","23"
"3382","1758134705.271601000","18.8.23.13","10.3.7.2",,,"36412","36412","4023","67603","23"
"3383","1758134705.271602000","10.165.92.130","7.193.167.162",,,"36412","52371","27150","1104981366","11"
"3384","1758134705.271603000","10.165.92.130","7.193.167.162",,,"36412","52371","27150","1104981366","23"
"3385","1758134705.271604000","18.8.23.13","10.3.7.2",,,"36412","36412","4026","27150","11"
"3386","1758134705.271604000","18.8.23.13","10.3.7.2",,,"36412","36412","4026","27150","23"
"3387","1758134705.271605000","10.3.7.2","18.8.23.13",,,"36412","36412","4023","67603","23"
"3388","1758134705.271605000","10.3.7.2","18.8.23.13",,,"36412","36412","4026","27150","23"
"3389","1758134705.271606000","7.193.167.162","10.165.92.130",,,"52371","36412","67603","1104718379","23"
"3390","1758134705.271607000","7.193.167.162","10.165.92.130",,,"52371","36412","27150","1104981366","23"
"3391","1758134705.784848000","10.3.7.49","18.8.23.13",,,"36412","36412","3872",,"12"
"3392","1758134705.784849000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","9228",,"12"
"3393","1758134705.784850000",,,"2600:300:3008:2::6","2600:300:20e2:a315::1:db85","36412","35604","72211","137683183","23"
"3394","1758134705.784851000","18.8.23.13","10.3.7.49",,,"36412","36412","3871","72211","23"
"3395","1758134705.801221000",,,"2600:300:3008:2::6","2600:300:20e2:a315::1:db85","36412","35604","9228","137824164","23"
"3396","1758134705.822980000","10.3.7.49","18.8.23.13",,,"36412","36412","3871","72211","23"
"3397","1758134705.822981000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","72211","137683183","23"
"3398","1758134705.860732000","18.8.23.13","10.3.7.49",,,"36412","36412","3872","9228","23"
"3399","1758134705.860732000","10.3.7.49","18.8.23.13",,,"36412","36412","3872","9228","23"
"3400","1758134705.860733000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","9228","137824164","23"
"3401","1758134705.971235000","10.3.7.34","18.8.23.13",,,"36412","36412","3471",,"12"
"3402","1758134705.971249000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","80403",,"12"
"3403","1758134705.971250000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","1521420","6227252","23"
"3404","1758134705.971250000","18.8.23.13","10.3.7.34",,,"36412","36412","3464","1521420","23"
"3405","1758134705.971251000","10.3.7.34","18.8.23.13",,,"36412","36412","3464","1521420","23"
"3406","1758134705.971251000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","1521420","6227252","23"
"3407","1758134705.971252000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","80403","6409273","11"
"3408","1758134705.971252000",,,"2001:4888:2010:5092:123:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","53625","80403","6409273","23"
"3409","1758134705.971253000","18.8.23.13","10.3.7.34",,,"36412","36412","3471","80403","11"
"3410","1758134705.971254000","18.8.23.13","10.3.7.34",,,"36412","36412","3471","80403","23"
"3411","1758134705.971255000","10.3.7.34","18.8.23.13",,,"36412","36412","3471","80403","23"
"3412","1758134705.971256000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:32","53625","36412","80403","6409273","23"
"3413","1758134706.564769000","10.3.7.72","18.8.23.13",,,"36412","36412","5248","7692","18"
"3414","1758134706.564770000","7.193.167.162","10.176.47.114",,,"57285","36412","7692","26812862","18"
"3415","1758134707.501736000","10.176.47.114","7.193.167.162",,,"36412","57285","7692","26812862","23"
"3416","1758134707.501737000","18.8.23.13","10.3.7.72",,,"36412","36412","5248","7692","23"
"3417","1758134707.501737000","10.3.7.72","18.8.23.13",,,"36412","36412","5248","7692","23"
"3418","1758134707.501738000","7.193.167.162","10.176.47.114",,,"57285","36412","7692","26812862","23"
"3419","1758134708.010278000","10.3.7.72","18.8.23.13",,,"36412","36412","5268",,"12"
"3420","1758134708.010300000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","3856",,"12"
"3421","1758134708.226060000","10.3.7.72","18.8.23.13",,,"36412","36412","5268","3856","9"
"3422","1758134708.226061000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","3856","125596284","9"
"3423","1758134708.226123000","10.3.7.8","18.8.23.13",,,"36412","36412","6080",,"12"
"3424","1758134708.226124000","7.193.167.162","10.192.10.2",,,"32922","36412","23308",,"12"
"3425","1758134708.226125000","10.192.10.2","7.193.167.162",,,"36412","32922","1517075","27361802","23"
"3426","1758134708.226125000","18.8.23.13","10.3.7.8",,,"36412","36412","6079","1517075","23"
"3427","1758134708.226126000","10.3.7.8","18.8.23.13",,,"36412","36412","6079","1517075","23"
"3428","1758134708.226126000","7.193.167.162","10.192.10.2",,,"32922","36412","1517075","27361802","23"
"3429","1758134708.226127000","10.192.10.2","7.193.167.162",,,"36412","32922","23308","27672205","11"
"3430","1758134708.226127000","10.192.10.2","7.193.167.162",,,"36412","32922","23308","27672205","23"
"3431","1758134708.226128000","18.8.23.13","10.3.7.8",,,"36412","36412","6080","23308","11"
"3432","1758134708.755997000","18.8.23.13","10.3.7.8",,,"36412","36412","6080","23308","23"
"3433","1758134708.756005000","10.3.7.8","18.8.23.13",,,"36412","36412","6080","23308","23"
"3434","1758134708.756005000","7.193.167.162","10.192.10.2",,,"32922","36412","23308","27672205","23"
"3435","1758134708.756070000","10.3.7.72","18.8.23.13",,,"36412","36412","5269",,"12"
"3436","1758134708.756071000",,,"2600:300:20e2:a315::1:db85","2600:300:3019:204::1","53054","36412","24849",,"12"
"3437","1758134708.756073000",,,"2600:300:3019:204::1","2600:300:20e2:a315::1:db85","36412","53054","1530893","241763037","23"
